6	4	745
348	0	211
246	4	498
10	2	915
60	4	638
136	1	546
686	2	491
915	2	580
311	0	312
626	2	787
712	2	417
716	2	845
414	2	692
256	2	622
279	3	4
115	3	573
331	0	336
78	2	262
4	2	691
90	0	380
300	2	286
348	4	241
428	4	121
151	2	936
4	2	499
559	0	182
304	0	62
388	0	354
456	2	445
14	2	770
107	4	724
428	0	107
552	2	706
914	2	907
50	2	112
6	4	555
877	2	546
85	3	162
854	2	608
36	2	336
882	3	91
293	2	759
34	2	337
424	2	133
746	2	320
8	4	357
203	4	573
107	2	706
684	2	834
257	0	928
10	1	787
320	2	512
45	2	760
391	2	543
372	2	352
115	0	292
4	1	463
724	4	353
261	2	429
255	2	111
122	1	324
813	1	638
884	1	426
6	1	743
685	2	262
576	1	803
515	1	882
548	2	822
328	0	326
597	1	183
759	4	755
650	2	465
243	0	893
353	1	351
22	3	27
291	4	5
340	1	224
418	2	353
576	0	573
768	2	451
331	2	818
723	4	484
574	0	203
56	0	134
8	1	740
241	4	414
642	2	57
419	3	257
574	1	580
73	4	357
58	1	771
756	4	724
24	2	523
682	1	683
10	2	532
115	4	717
603	2	173
413	2	57
640	1	31
90	0	110
647	0	348
253	0	418
113	2	713
175	1	40
634	0	664
544	2	45
199	3	196
137	2	220
640	1	443
783	2	221
725	2	654
444	1	57
676	2	897
60	0	459
34	2	47
703	3	110
204	0	27
21	3	63
427	2	890
884	1	659
107	4	347
418	2	479
736	2	690
18	0	929
5	4	353
144	4	147
359	3	107
6	1	425
231	0	326
18	1	930
574	2	785
195	2	100
667	2	133
426	2	181
413	4	699
502	1	149
349	4	60
445	2	532
58	1	740
204	3	199
624	2	810
23	3	31
496	2	862
241	0	135
149	2	899
22	0	561
584	2	804
409	2	892
130	4	354
496	0	501
359	4	341
429	2	163
199	4	27
4	0	444
269	3	18
395	0	169
488	2	243
756	2	934
200	3	193
891	4	44
187	2	90
943	2	130
335	0	333
337	1	147
859	2	795
527	2	88
60	0	911
387	3	27
60	1	567
395	2	496
138	0	277
111	2	445
882	2	696
4	1	236
899	2	512
96	1	736
634	0	256
18	0	441
581	2	280
561	1	163
687	2	816
170	3	58
495	4	503
595	2	397
577	4	77
918	2	943
634	0	742
460	2	180
745	3	353
209	1	510
446	1	120
576	1	757
18	4	236
69	3	70
349	3	107
910	2	375
448	1	120
27	1	910
521	4	520
656	4	443
892	2	488
57	3	159
73	0	74
6	3	199
351	2	770
6	4	814
638	2	523
358	0	51
435	2	375
39	2	294
340	3	250
540	4	559
787	2	401
600	4	592
736	2	907
18	4	92
282	1	759
4	1	646
609	2	676
211	0	340
395	4	824
533	2	915
269	4	690
787	2	819
246	2	820
467	2	837
395	1	435
110	4	847
228	2	97
699	0	413
23	4	443
675	3	60
703	0	18
257	3	715
493	0	503
393	1	568
467	1	622
637	2	436
724	3	626
87	2	423
817	1	483
898	2	910
4	1	390
357	1	508
207	1	204
775	2	8
480	3	4
18	0	534
204	3	389
4	4	596
90	1	885
545	2	871
114	3	115
92	2	263
259	2	82
276	2	710
58	0	358
865	0	313
115	4	91
62	1	258
921	2	689
161	2	119
536	2	171
60	2	410
427	2	779
8	0	258
579	2	261
420	2	898
314	2	721
607	2	882
4	1	521
96	2	471
527	1	179
55	2	813
6	4	596
120	1	607
875	1	221
480	3	135
646	2	820
90	0	107
716	2	847
106	2	405
349	4	350
115	0	440
472	2	850
787	0	58
634	3	73
479	2	711
844	2	878
638	2	255
816	4	58
451	0	107
837	2	850
204	4	58
60	0	115
433	0	4
306	2	742
385	0	18
79	1	234
638	1	795
325	2	638
481	0	8
522	2	602
18	4	808
123	4	122
203	4	577
715	4	716
940	2	243
69	1	475
756	0	180
135	0	889
269	4	51
473	4	595
357	2	436
579	0	22
8	3	353
257	0	451
419	2	339
693	2	764
736	2	405
872	0	869
153	1	600
18	1	328
78	2	730
881	4	592
659	0	60
6	1	200
607	2	415
728	2	574
27	0	525
77	3	22
611	2	197
828	2	839
92	2	622
822	2	548
127	2	128
265	2	525
326	2	612
93	1	83
395	1	164
6	0	277
505	0	182
359	3	110
309	4	310
320	4	671
807	0	62
687	2	837
117	4	60
476	3	8
112	2	460
79	1	611
758	4	756
608	2	479
641	2	25
91	4	89
468	0	712
717	1	728
426	2	661
586	4	656
804	1	789
943	2	835
766	2	552
91	4	102
362	2	727
839	0	115
110	4	615
130	3	4
446	4	325
818	2	147
375	2	263
671	2	194
110	3	114
325	2	556
756	0	386
822	2	357
702	1	730
601	2	628
402	2	505
4	1	50
56	0	133
725	2	556
130	4	717
4	4	887
277	3	110
577	4	578
803	2	828
616	2	186
297	4	168
638	1	436
110	0	577
78	4	266
236	2	828
44	0	578
635	2	840
26	2	638
334	2	28
41	0	609
712	2	854
18	3	93
8	0	51
52	4	53
78	2	685
169	0	302
354	4	95
174	2	513
651	1	286
79	4	116
575	1	939
8	4	23
577	4	579
594	4	114
303	2	376
785	2	686
4	3	138
783	1	940
503	2	686
942	2	211
301	0	90
4	2	600
497	2	424
476	2	247
60	1	637
335	4	297
153	1	711
527	1	436
767	4	58
319	2	835
532	0	91
113	0	634
605	2	851
500	2	531
79	3	300
810	0	697
161	2	56
429	1	768
306	2	676
84	2	451
51	1	823
119	4	136
176	2	853
50	4	180
822	2	763
676	2	770
468	4	627
712	0	136
0	2	616
11	1	236
773	2	818
579	0	301
6	0	130
256	4	354
107	4	378
18	1	268
750	2	97
656	4	23
53	2	761
247	1	135
795	4	269
235	4	60
110	0	277
32	0	206
114	0	12
62	0	602
95	0	55
503	0	129
73	3	454
499	1	930
618	2	311
61	2	821
266	4	51
604	4	12
96	4	256
114	0	746
353	0	495
149	0	246
803	1	431
444	3	443
716	0	12
18	3	476
814	0	839
864	2	809
521	2	804
761	2	53
5	1	495
203	4	182
252	2	79
634	3	910
627	2	897
6	4	428
51	0	429
511	4	731
933	2	943
109	2	377
173	2	588
41	0	358
256	0	37
875	2	127
636	1	944
118	2	456
638	4	707
414	2	455
54	2	78
364	2	711
73	3	357
415	2	624
655	2	587
290	0	5
142	0	143
97	2	500
505	0	712
312	2	853
243	4	268
429	3	483
101	2	50
79	0	674
764	2	609
144	2	445
634	4	113
203	1	77
119	1	163
497	1	146
51	0	102
493	2	31
685	2	622
203	1	938
417	2	746
479	2	115
539	2	328
784	0	820
348	3	60
881	2	188
140	2	549
340	3	8
634	4	340
447	0	57
60	4	724
340	0	113
24	3	18
364	2	417
320	2	731
8	1	782
243	2	730
32	0	85
221	0	220
586	2	692
615	3	340
452	2	766
736	2	408
164	0	188
321	3	89
456	2	667
884	2	266
357	1	712
600	0	62
877	2	861
721	1	503
435	2	441
651	3	470
933	2	789
881	2	704
2	2	189
44	1	651
468	0	159
46	4	45
145	2	529
789	1	462
869	2	369
886	1	746
574	4	304
72	3	67
256	3	633
638	0	40
320	2	579
769	2	706
467	0	114
455	2	101
194	2	565
642	2	841
79	1	522
654	2	102
44	0	595
58	0	203
498	1	87
24	2	118
369	0	200
181	2	116
556	2	851
248	2	772
502	0	490
257	0	931
712	2	578
12	0	604
135	1	920
898	4	266
135	1	502
414	4	533
941	2	645
459	4	703
528	0	401
149	2	814
73	1	597
79	0	687
909	2	938
634	1	541
837	2	873
653	2	842
443	3	24
377	2	903
440	2	659
812	1	57
728	2	653
58	3	268
404	2	650
573	4	354
777	0	26
845	2	459
547	2	349
902	2	599
899	2	691
641	2	533
181	1	456
292	1	557
592	4	885
783	2	759
659	2	817
79	1	67
205	0	871
232	1	21
620	0	425
759	2	653
256	1	475
38	2	233
576	4	575
671	2	465
60	1	546
5	2	784
18	3	372
18	0	476
722	2	549
915	2	523
767	2	516
471	0	18
136	1	654
116	1	689
715	1	634
378	4	60
103	2	801
724	1	289
472	2	431
155	1	671
548	2	897
428	4	60
12	0	58
269	2	808
702	2	31
655	2	597
216	1	616
257	1	604
392	1	114
900	1	621
832	2	718
816	4	90
776	4	22
547	2	860
51	4	110
553	2	31
701	2	676
175	2	242
634	0	40
756	1	212
580	4	290
203	4	578
60	4	59
525	0	357
928	0	243
816	4	107
58	0	725
256	4	697
340	1	325
425	2	341
823	2	925
7	3	4
727	1	665
817	4	301
58	2	463
421	0	93
738	2	364
101	2	10
180	2	119
77	0	159
540	2	420
286	2	910
391	1	569
271	4	150
354	4	578
462	2	119
543	2	719
354	0	390
142	0	147
388	0	389
266	4	555
324	2	141
4	0	847
555	2	736
198	2	395
816	2	463
138	4	275
425	2	759
510	2	208
650	2	611
888	2	621
77	0	468
600	1	850
821	0	277
347	4	79
521	2	121
767	2	386
9	2	526
803	2	499
60	1	235
257	3	259
693	2	859
750	2	583
509	1	558
44	0	304
301	4	591
8	3	881
391	0	292
638	4	50
881	1	107
555	4	483
117	3	110
839	2	149
782	2	130
114	2	902
718	1	622
580	2	533
23	4	448
782	4	60
350	2	548
262	2	268
401	1	491
616	2	927
589	2	862
440	1	936
634	0	735
330	1	119
261	2	817
878	2	624
116	0	578
256	4	51
573	1	110
428	1	728
604	4	77
136	4	91
205	0	199
247	2	398
40	1	533
94	2	88
514	0	4
110	1	738
821	4	62
189	2	128
241	4	269
419	2	555
554	1	159
77	1	939
36	1	461
923	0	8
203	0	77
425	2	236
537	2	310
204	0	394
321	0	89
594	1	653
41	3	256
73	0	58
899	2	746
692	2	102
468	4	348
307	2	350
365	1	271
115	4	428
586	2	460
502	0	495
382	2	561
196	2	566
435	2	268
309	2	80
518	2	423
645	1	235
208	0	204
320	2	163
686	0	617
180	4	626
724	4	755
785	4	266
511	4	724
39	1	574
14	2	763
18	1	361
837	2	363
72	4	67
161	2	461
874	1	651
834	2	559
768	2	685
521	2	936
101	2	497
842	2	501
7	0	9
6	0	303
404	2	253
378	3	90
54	2	888
51	1	820
684	1	243
140	4	45
18	3	424
742	1	268
60	0	350
14	2	822
39	4	60
897	2	486
371	1	603
871	2	797
685	2	54
354	1	430
555	1	379
286	2	808
899	2	653
348	0	703
829	2	565
782	2	933
541	2	177
772	2	516
425	2	252
754	0	925
192	1	804
348	0	525
232	3	231
18	4	528
376	2	696
725	2	456
4	3	56
25	1	341
348	3	381
204	4	208
346	2	417
4	4	210
803	2	79
522	2	550
784	1	890
4	1	787
427	2	906
150	0	152
155	0	151
335	1	490
940	2	451
60	3	179
816	0	115
286	2	834
805	4	22
79	3	170
354	1	304
511	0	759
701	2	819
252	2	115
784	4	783
731	2	820
73	1	581
256	2	910
587	2	497
58	0	807
60	0	675
841	2	413
889	4	51
194	3	193
928	2	720
419	1	629
90	3	115
56	2	10
48	2	45
758	2	472
343	2	874
60	1	373
601	2	500
168	2	36
599	4	468
540	0	268
882	2	766
67	2	465
459	2	17
18	0	79
194	2	936
110	4	580
731	2	491
4	4	759
721	2	836
513	2	311
604	1	352
243	1	864
6	0	182
95	0	644
360	2	519
178	2	19
163	2	828
243	4	637
813	4	520
62	0	580
725	2	455
192	0	78
433	2	106
357	4	756
40	3	110
211	3	58
170	2	318
267	2	801
293	2	346
107	3	385
724	4	725
281	1	417
357	3	715
27	1	596
723	0	752
300	1	318
8	4	79
27	0	30
861	2	519
8	0	449
854	2	803
257	1	541
135	4	869
608	2	600
62	4	724
4	4	634
4	4	115
634	0	724
173	4	177
540	0	385
51	1	83
680	2	625
793	2	173
67	4	71
295	4	296
37	4	8
85	2	527
579	0	44
715	1	160
135	3	881
492	0	495
182	1	471
599	2	837
839	2	6
817	2	574
843	2	630
459	0	113
851	2	424
596	0	453
683	4	681
936	2	521
6	1	472
90	3	353
201	0	193
920	2	55
433	2	685
492	0	494
22	2	860
42	2	178
110	4	340
591	0	4
804	4	110
483	4	555
402	4	404
839	2	842
32	1	606
110	0	665
836	2	314
261	2	731
192	0	60
395	3	257
243	3	483
241	2	630
90	3	315
314	2	525
300	2	262
832	2	82
58	2	837
574	0	579
107	0	434
626	1	441
304	2	289
242	2	283
102	3	533
199	3	348
608	2	707
628	4	60
541	0	542
301	4	616
531	2	500
430	2	817
444	3	57
22	1	337
595	1	98
102	1	403
862	2	628
429	0	431
559	1	809
136	4	821
636	1	518
348	0	597
425	3	110
507	4	90
91	0	883
60	1	378
97	2	197
55	1	735
107	1	194
188	2	886
58	4	358
582	2	878
5	0	385
441	0	6
422	2	85
395	2	423
703	1	428
816	0	4
712	4	505
582	1	740
710	4	5
6	1	889
874	1	494
307	0	306
622	2	910
74	2	470
597	2	520
41	1	880
637	2	742
631	1	632
6	0	432
77	4	671
18	4	892
348	1	601
610	2	714
466	2	855
257	0	441
4	0	480
5	0	88
641	2	497
340	1	919
293	2	479
95	0	57
264	2	160
200	0	192
211	2	878
6	0	110
491	1	290
716	3	386
609	0	664
198	1	200
51	0	340
131	2	287
712	1	886
820	2	252
175	0	177
735	2	691
199	3	204
541	0	84
733	2	267
582	2	844
490	0	353
297	0	168
322	2	291
357	3	4
340	4	279
298	2	141
490	1	265
79	0	353
608	2	646
4	0	884
583	2	518
709	2	519
319	2	709
169	3	110
651	2	403
842	0	90
51	0	814
449	1	725
746	2	115
417	2	600
87	2	611
555	1	91
871	2	490
8	0	699
180	2	101
476	1	874
477	2	878
413	0	386
722	2	327
385	4	107
893	4	243
354	4	93
856	1	460
246	2	828
166	2	67
458	0	18
883	1	624
18	1	417
199	2	872
152	4	151
759	2	738
580	1	252
204	4	813
203	1	190
659	2	340
474	2	221
57	3	656
275	0	277
615	2	689
79	1	369
377	0	816
51	0	671
738	2	236
142	0	146
195	3	200
716	2	861
381	0	266
608	2	686
289	1	814
803	2	221
285	1	440
907	2	736
119	2	597
121	2	166
5	4	10
468	1	495
353	3	77
357	0	115
674	2	631
642	2	641
170	0	79
130	1	910
436	2	859
637	0	822
784	2	738
111	2	101
443	0	924
740	2	395
637	2	627
297	2	141
501	2	731
22	3	115
229	2	925
841	2	725
79	2	418
763	3	8
525	1	646
884	1	221
37	0	180
480	4	634
596	3	18
470	4	454
407	0	93
914	2	84
431	2	884
687	1	914
542	1	263
307	2	822
379	0	6
853	2	242
418	2	501
552	2	517
691	2	163
302	1	699
861	2	845
502	4	499
461	2	841
454	4	651
446	4	653
129	2	303
210	4	4
661	0	660
41	4	38
348	4	378
801	2	635
740	2	131
20	2	367
110	3	650
12	0	753
767	0	18
90	0	595
101	2	437
114	0	580
24	2	120
146	2	554
62	1	60
191	2	36
37	2	56
354	3	130
936	2	228
57	1	760
256	3	6
814	2	418
8	3	724
499	4	500
4	3	120
428	1	434
4	1	234
4	0	277
636	4	136
540	1	83
911	4	44
892	2	258
492	1	79
51	1	584
842	2	79
476	1	149
580	4	574
768	2	555
6	0	788
149	3	60
899	2	346
353	4	77
712	2	499
247	0	84
84	1	787
300	2	808
246	1	424
261	2	163
211	4	315
749	0	751
747	4	79
159	1	479
927	2	1
695	2	909
4	0	23
22	1	241
204	3	209
353	3	41
129	1	797
38	1	618
18	0	730
556	2	523
672	2	338
258	2	435
192	1	584
759	1	884
795	2	822
882	3	8
738	2	686
8	4	159
250	0	886
477	2	629
354	1	399
8	4	62
885	1	839
640	1	50
505	1	756
429	3	392
236	2	712
87	2	404
501	4	502
405	2	559
325	2	725
303	4	5
146	2	799
58	0	353
153	3	155
261	2	828
426	1	828
460	2	133
348	0	308
718	2	80
628	2	862
263	2	375
413	4	414
79	0	121
717	0	58
257	0	415
22	1	832
757	2	815
881	3	626
445	0	448
279	4	4
41	1	38
623	2	690
4	3	92
780	2	788
557	4	413
22	1	24
920	2	741
109	2	63
4	4	399
933	2	709
62	0	724
725	2	413
32	0	211
430	0	434
785	0	257
533	2	641
724	0	884
505	2	422
588	2	53
79	4	12
6	0	634
110	1	257
274	0	279
807	0	428
372	3	61
569	2	227
363	2	61
881	2	665
450	2	74
111	2	841
440	2	221
646	2	608
706	2	629
200	1	583
305	0	927
136	1	701
6	0	556
340	0	556
4	3	284
712	4	813
50	2	642
110	4	283
107	1	32
642	2	580
728	2	854
243	2	622
22	1	711
444	4	446
150	3	400
293	2	842
793	2	370
250	0	4
716	3	130
498	1	546
399	2	671
755	4	60
4	4	11
494	0	502
705	2	665
54	2	268
90	0	93
236	3	89
114	0	703
101	0	119
468	1	9
427	2	538
96	1	29
626	1	629
114	4	594
395	1	783
800	2	361
571	1	263
627	1	623
554	4	891
589	2	228
738	2	842
775	2	24
300	0	58
884	4	803
336	2	298
385	1	517
199	0	355
18	3	348
413	1	887
255	0	199
196	2	939
85	2	505
5	2	491
40	0	4
192	4	4
920	2	755
860	2	407
21	4	64
451	1	864
708	2	713
4	1	306
386	0	459
330	2	124
549	2	327
477	2	696
60	1	144
182	4	110
795	2	609
858	2	265
41	0	663
60	4	65
785	2	246
8	0	10
409	4	41
584	2	671
11	2	351
703	0	4
434	2	58
881	1	920
460	2	641
6	0	744
144	2	101
136	1	726
144	1	331
555	1	399
306	2	770
199	1	493
774	1	78
60	1	684
177	2	158
933	2	113
115	4	503
613	2	270
305	1	498
646	2	261
454	4	340
262	2	435
440	2	246
434	2	599
921	4	8
667	2	119
117	2	825
135	1	51
339	2	243
433	2	286
291	4	578
637	2	126
532	2	841
27	1	630
402	2	557
12	4	490
73	1	9
279	0	4
493	0	440
6	0	557
709	2	825
272	2	145
606	4	453
756	0	841
60	0	524
728	0	395
735	0	634
22	4	114
725	2	144
338	2	672
506	4	381
146	1	297
624	2	552
828	1	855
673	2	648
84	3	73
789	2	709
626	0	880
575	1	665
428	1	572
62	4	889
133	2	520
575	0	110
476	1	106
34	2	336
839	2	293
438	2	547
185	2	98
346	2	686
110	0	84
552	2	844
440	0	498
96	0	375
608	2	364
334	0	123
794	1	417
579	1	667
704	2	887
300	2	888
77	4	862
357	0	170
67	2	531
692	2	37
348	0	756
843	2	661
640	0	26
785	2	479
616	1	519
114	3	136
533	4	180
60	1	693
876	1	837
203	4	208
92	1	876
525	0	310
117	2	709
44	1	499
58	4	808
461	2	10
599	0	881
782	2	359
24	4	446
634	0	647
353	1	626
4	1	911
888	2	483
815	2	573
903	2	377
855	2	162
409	4	79
834	2	92
501	1	10
894	4	895
451	2	621
629	2	248
115	3	715
676	3	58
86	4	85
147	2	190
417	2	707
409	2	375
163	2	364
599	1	886
920	2	573
692	2	642
380	1	266
756	4	617
783	2	340
57	1	159
160	4	85
392	4	22
12	4	58
892	2	375
532	1	503
631	2	536
60	1	746
881	0	886
300	2	940
293	4	41
1	2	606
79	2	738
211	4	353
535	3	353
4	1	733
274	4	280
775	2	437
266	1	428
923	0	468
579	2	803
257	0	828
782	1	408
717	4	4
117	4	8
353	2	430
866	2	175
27	3	4
724	0	880
357	1	833
911	2	917
859	2	21
497	2	161
351	2	676
136	0	268
925	4	754
258	2	300
287	2	671
524	0	903
433	1	415
257	3	277
638	1	717
532	1	869
255	4	874
680	0	683
676	2	859
577	4	290
755	1	25
243	2	621
121	4	440
841	1	236
452	2	769
353	4	580
60	4	430
712	1	363
312	2	19
28	4	32
433	2	907
0	2	927
532	2	642
2	0	119
282	0	38
803	2	252
6	3	153
184	2	616
932	4	756
796	2	455
302	4	110
691	2	783
330	0	337
728	2	221
146	2	170
395	3	481
683	2	857
115	2	759
24	2	102
586	2	597
646	2	686
18	3	486
918	2	481
724	2	241
822	2	676
151	0	155
586	0	23
199	1	231
435	2	300
451	1	418
62	0	203
904	2	701
735	2	707
58	4	410
159	3	574
550	2	568
532	2	456
2	2	932
911	1	235
278	1	177
646	2	364
899	2	828
856	2	466
243	1	942
730	2	488
936	2	87
829	2	500
592	2	807
755	1	423
616	2	732
347	0	540
401	1	452
380	0	429
119	2	437
106	2	910
4	0	55
258	2	623
333	0	123
57	2	533
23	4	857
691	2	346
817	0	18
51	1	444
45	2	324
840	2	185
113	2	919
178	2	312
696	2	347
742	1	651
362	2	519
27	0	636
5	2	738
477	0	478
100	2	792
429	4	392
338	2	270
211	1	325
582	2	257
435	2	555
59	2	905
175	1	476
180	2	25
408	2	92
266	0	305
17	2	519
390	4	29
468	0	348
256	3	4
60	0	687
26	0	348
62	0	250
18	3	39
509	2	200
44	1	418
392	3	199
636	1	905
130	2	713
494	1	62
599	4	114
724	0	820
291	4	293
60	3	12
798	0	547
441	1	314
59	2	91
4	0	906
6	3	881
11	2	307
98	2	744
320	2	5
761	0	4
545	2	490
79	3	425
825	2	845
10	2	520
41	3	130
115	1	757
91	0	742
624	0	540
392	0	58
97	0	6
182	1	724
525	3	77
346	2	115
558	2	709
257	0	199
354	0	573
50	2	851
507	2	562
788	2	304
854	2	293
130	4	821
23	4	24
723	1	899
348	0	51
650	3	107
292	3	353
60	3	703
574	0	290
318	2	390
57	4	25
715	4	559
39	3	58
268	0	91
60	4	18
248	2	376
351	2	904
159	0	290
241	4	583
301	4	579
354	4	246
724	3	77
199	1	27
18	1	523
512	2	252
599	0	62
395	0	302
523	2	133
716	4	413
430	2	246
186	2	900
398	2	247
441	4	451
348	3	32
659	2	474
58	4	888
472	2	114
6	0	150
110	4	413
459	3	12
796	2	851
663	0	62
707	2	353
60	4	426
460	2	112
267	2	733
614	2	845
184	1	186
58	3	844
304	0	353
57	1	143
773	2	147
443	1	38
50	2	796
718	4	38
163	1	56
357	4	525
741	2	289
149	0	97
301	1	92
556	2	180
557	2	595
788	0	257
501	2	341
54	2	515
396	2	599
62	2	705
6	3	61
79	0	453
707	2	842
2	1	133
159	0	293
50	1	162
709	2	615
114	4	573
601	2	496
62	1	59
60	3	514
135	4	871
580	2	586
198	4	193
395	3	786
634	1	810
878	2	477
91	4	269
87	2	740
50	1	717
654	0	325
101	2	556
820	0	784
79	1	833
181	2	630
199	1	705
443	4	325
110	1	520
9	2	75
204	4	393
58	1	603
12	3	110
425	4	241
634	4	4
340	0	58
115	2	236
241	4	413
310	0	309
880	0	8
614	4	301
235	1	587
646	2	236
58	0	340
601	2	67
771	2	302
943	2	362
53	2	590
191	2	336
211	4	60
853	2	176
340	0	434
582	1	849
753	1	110
18	0	716
335	2	544
17	2	847
353	0	12
576	4	687
75	2	164
386	0	758
846	4	428
127	2	250
113	2	17
497	4	440
676	2	401
353	4	687
159	0	636
6	0	483
243	4	242
6	0	897
109	2	912
770	2	787
458	2	643
41	1	753
885	1	594
451	0	182
268	3	715
101	4	131
395	4	821
356	1	753
397	2	94
627	0	484
437	2	414
834	2	914
55	1	797
504	0	496
269	4	364
413	0	38
84	3	41
102	0	119
459	3	348
626	4	60
346	2	340
611	2	194
656	2	449
586	4	23
592	1	854
857	1	424
241	1	582
283	2	542
22	0	62
252	1	601
118	2	523
420	2	258
525	0	169
90	4	89
263	2	623
414	3	8
394	1	412
562	1	531
15	0	14
884	2	837
4	1	720
519	2	130
22	4	697
428	4	429
409	2	483
90	3	56
110	3	395
358	4	90
441	4	467
651	0	454
650	2	224
24	2	533
55	0	93
94	2	412
586	0	640
565	2	750
326	2	145
578	1	943
141	2	760
626	1	405
574	2	842
395	1	586
58	3	91
841	1	180
836	2	241
436	2	897
110	3	113
814	2	479
22	2	778
706	2	767
18	4	827
343	2	837
402	1	92
566	2	195
873	2	114
353	2	712
553	2	393
205	4	207
62	0	348
381	0	18
897	0	58
333	1	332
6	0	555
203	4	422
60	4	301
366	0	199
26	0	101
204	4	830
574	2	839
483	3	6
433	2	910
41	3	574
461	0	462
4	1	803
659	2	578
62	4	807
58	4	580
713	2	546
498	0	353
160	3	392
614	4	615
425	2	899
855	1	766
336	2	47
250	4	468
767	2	696
92	2	621
533	2	118
544	2	334
493	2	390
163	2	320
845	2	362
582	2	211
408	2	339
182	0	385
476	2	590
113	4	340
783	2	876
777	2	53
94	2	595
504	2	12
842	2	341
593	4	60
634	3	62
181	2	724
885	2	235
174	2	311
874	0	787
85	2	412
653	2	425
233	0	58
326	0	327
26	3	650
833	3	555
850	2	363
474	0	348
116	2	724
93	4	159
515	0	27
354	1	509
467	2	396
18	1	842
44	4	554
18	1	674
598	2	44
315	4	759
776	0	22
641	2	437
268	3	269
308	3	385
717	2	846
149	3	5
483	3	91
169	3	4
290	4	301
18	0	685
739	2	4
410	2	885
396	1	167
57	2	461
41	0	724
715	3	703
531	4	530
682	2	215
579	2	839
712	4	135
130	3	110
857	2	683
56	2	424
199	1	522
179	1	24
687	4	12
8	4	9
60	0	617
91	3	882
18	1	676
764	2	742
153	0	4
4	4	302
353	3	22
445	1	323
266	0	428
243	2	339
199	4	316
79	1	214
525	4	182
479	2	293
580	0	22
885	2	717
91	2	164
4	4	301
502	2	661
23	4	449
183	2	98
51	1	611
867	2	498
4	0	276
767	2	415
291	0	41
480	0	520
36	2	324
612	2	549
18	3	24
472	2	591
141	2	335
246	0	578
175	2	619
703	1	130
38	4	39
4	1	783
136	3	715
87	2	198
24	2	497
241	4	557
718	2	259
501	2	79
256	3	166
50	1	643
411	2	903
417	2	115
445	4	640
79	4	257
37	2	456
590	2	40
120	0	119
178	1	603
120	4	27
813	1	591
267	2	744
60	3	670
96	0	247
454	3	73
935	4	468
160	4	93
594	2	874
721	2	181
268	1	693
241	0	712
801	2	596
184	2	217
344	2	599
626	2	351
18	0	527
8	0	136
181	0	102
612	2	722
23	1	180
38	2	234
447	1	390
580	0	62
425	2	817
872	4	342
152	3	155
528	4	5
888	2	892
440	1	655
78	2	408
656	1	272
670	2	752
357	4	715
712	2	600
73	4	18
224	2	611
5	0	289
8	3	102
611	2	650
553	2	702
79	1	404
715	1	614
55	0	8
600	2	418
203	0	208
620	2	838
555	4	266
845	2	782
358	0	357
60	1	52
755	0	820
682	2	284
679	4	681
18	1	261
281	0	284
693	2	401
102	4	377
747	4	4
490	0	4
255	0	305
130	4	574
298	2	337
308	0	528
193	0	196
787	1	120
120	2	655
385	2	734
211	1	907
79	2	876
882	2	607
112	2	461
667	2	24
743	2	774
620	2	235
443	3	57
730	0	257
60	0	820
77	0	580
430	2	711
578	1	919
120	3	6
723	0	243
26	2	642
94	1	95
48	1	49
555	2	92
716	4	348
703	4	715
186	2	733
855	1	401
41	1	139
817	1	902
6	0	220
60	1	270
304	4	60
199	4	391
229	4	228
268	2	622
894	0	302
303	2	517
899	2	839
8	1	921
73	2	450
348	1	22
499	2	731
97	2	829
50	2	37
572	2	696
931	2	402
574	2	479
586	2	455
90	4	247
115	4	301
3	1	409
872	0	204
277	2	713
135	0	204
714	2	602
118	2	642
872	2	368
625	2	682
121	2	650
352	2	912
638	0	555
491	4	121
540	2	685
95	2	557
763	2	626
18	4	451
301	4	4
88	2	931
504	4	129
424	3	18
115	1	840
453	3	596
93	3	18
339	2	451
574	0	60
175	2	283
784	3	617
330	4	332
79	4	454
18	1	783
135	4	62
77	0	315
525	2	241
188	2	410
789	4	266
27	1	768
929	2	349
12	0	495
204	4	881
517	1	385
597	4	84
186	2	217
586	2	10
680	4	679
301	4	468
4	2	501
203	2	200
18	3	180
483	2	730
22	3	159
629	2	516
330	0	336
473	4	6
580	1	920
150	4	154
489	1	555
246	1	704
269	2	263
451	2	540
91	1	529
147	0	144
495	2	116
113	0	58
385	4	451
648	2	673
820	2	876
48	2	124
8	1	109
121	1	187
586	2	111
190	2	891
428	1	496
578	0	51
199	3	41
243	3	429
424	3	256
392	4	557
269	2	621
119	0	57
637	2	701
269	0	690
57	2	456
584	2	166
59	2	162
739	2	746
382	1	383
6	1	861
364	2	646
685	4	476
696	2	772
928	1	405
671	2	475
290	4	293
339	2	420
268	1	455
512	2	876
784	1	188
252	2	876
18	4	287
91	1	131
353	3	348
515	3	27
63	1	548
119	1	499
576	0	498
615	2	847
453	4	424
28	1	508
626	2	457
518	2	67
79	4	246
646	2	735
409	2	555
5	4	301
706	2	766
841	2	133
638	4	8
468	4	58
166	2	628
8	3	882
180	0	8
525	0	715
803	0	886
18	1	106
756	4	348
243	2	736
375	2	419
143	0	148
6	0	305
198	2	253
130	1	64
587	2	101
351	2	626
412	2	85
388	4	392
634	4	480
462	2	586
862	2	194
130	1	517
145	0	143
304	2	755
418	2	899
42	2	618
508	2	368
505	1	183
